pool, doeid, nweight, hdd30yr, cdd30yr, kownrent, stories, stove, stovefuel, oven, ovenfuel, ovenuse, stoven, outgrill, dishwash, cwasher, washload, dryer, dryruse, tvcolor, numlaptop, numtablet, pcprint, moisture, prkgplc1, cooltype, tempniteac, numberac, numcfan, notmoist, highceil, windows, adqinsul, drafty, swim, cellar, region, urban, housetyp, famcat, inccat
116 ,13000 ,19363.783266 ,7576 ,722 ,1 ,10 ,0 ,-2 ,2 ,5 ,5 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,3 ,2 ,0 ,0 ,0 ,1 ,1 ,68 ,-2 ,1 ,1 ,0 ,41 ,2 ,3 ,1 ,1 ,2 ,1 ,1 ,3 ,2
116 ,13013 ,13587.40629 ,6529 ,772 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,1 ,10 ,1 ,10 ,2 ,1 ,1 ,0 ,0 ,0 ,2 ,72 ,2 ,1 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,2
119 ,13058 ,11929.692508 ,7260 ,784 ,1 ,20 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,0 ,1 ,10 ,1 ,10 ,4 ,1 ,1 ,1 ,1 ,0 ,2 ,68 ,2 ,2 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,4 ,2
113 ,13074 ,25372.497747 ,7347 ,565 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,1 ,5 ,1 ,5 ,4 ,2 ,2 ,1 ,1 ,1 ,1 ,74 ,-2 ,3 ,1 ,0 ,41 ,1 ,3 ,0 ,1 ,2 ,1 ,1 ,2 ,2
110 ,13101 ,18562.326955 ,4563 ,1390 ,1 ,20 ,1 ,1 ,1 ,5 ,-2 ,0 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,1 ,0 ,2 ,1 ,0 ,1 ,76 ,-2 ,4 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,1 ,2
122 ,13222 ,10920.010264 ,7935 ,655 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,1 ,8 ,1 ,8 ,3 ,1 ,0 ,1 ,0 ,-2 ,1 ,73 ,-2 ,0 ,0 ,0 ,30 ,1 ,4 ,0 ,-2 ,2 ,1 ,2 ,1 ,2
119 ,13228 ,14154.573779 ,5829 ,1184 ,1 ,40 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,3 ,3 ,2 ,1 ,1 ,1 ,79 ,-2 ,4 ,0 ,0 ,60 ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,4 ,2
110 ,13271 ,23204.906565 ,6235 ,779 ,1 ,10 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,0 ,1 ,2 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,1 ,2 ,75 ,1 ,0 ,0 ,0 ,41 ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,1 ,2
116 ,13342 ,15820.638037 ,6245 ,773 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,2 ,1 ,2 ,2 ,1 ,1 ,1 ,70 ,-2 ,2 ,1 ,1 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,2
113 ,13381 ,14345.383767 ,6946 ,724 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,3 ,0 ,0 ,0 ,2 ,73 ,3 ,0 ,0 ,1 ,50 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,2 ,2
128 ,13420 ,14715.289579 ,7182 ,599 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,1 ,0 ,-2 ,0 ,-2 ,1 ,1 ,2 ,1 ,0 ,-2 ,2 ,60 ,1 ,1 ,0 ,0 ,20 ,1 ,4 ,0 ,-2 ,2 ,1 ,2 ,3 ,2
119 ,13440 ,29883.368208 ,5518 ,929 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,2 ,5 ,5 ,2 ,1 ,0 ,-2 ,-2 ,-2 ,0 ,0 ,1 ,42 ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,4 ,2
116 ,13457 ,20532.551027 ,6381 ,682 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,5 ,2 ,2 ,1 ,1 ,1 ,1 ,68 ,-2 ,4 ,1 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,2
122 ,13500 ,39962.450218 ,5987 ,1047 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,-2 ,2 ,76 ,2 ,5 ,0 ,0 ,50 ,1 ,4 ,0 ,-2 ,2 ,1 ,2 ,1 ,2
116 ,13539 ,17532.276491 ,8210 ,611 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,0 ,0 ,1 ,2 ,1 ,2 ,1 ,2 ,2 ,1 ,1 ,0 ,3 ,75 ,1 ,1 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,2
113 ,13555 ,14259.584509 ,6444 ,784 ,1 ,20 ,0 ,-2 ,0 ,-2 ,7 ,1 ,1 ,1 ,1 ,14 ,1 ,14 ,3 ,1 ,0 ,1 ,1 ,1 ,1 ,72 ,-2 ,4 ,0 ,1 ,50 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,2 ,2
116 ,13585 ,27489.112227 ,6124 ,985 ,1 ,10 ,0 ,-2 ,0 ,-2 ,10 ,1 ,1 ,1 ,1 ,15 ,1 ,15 ,2 ,1 ,2 ,1 ,0 ,0 ,1 ,70 ,-2 ,3 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,2
110 ,13611 ,18155.256651 ,6233 ,912 ,1 ,10 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,3 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,70 ,-2 ,0 ,0 ,0 ,42 ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,1 ,2
119 ,13623 ,21915.830428 ,5991 ,900 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,5 ,1 ,5 ,2 ,1 ,1 ,1 ,1 ,0 ,1 ,67 ,-2 ,2 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,2
116 ,13657 ,17272.272655 ,5931 ,1095 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,2 ,0 ,1 ,1 ,4 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,1 ,1 ,76 ,-2 ,5 ,0 ,1 ,50 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,2
116 ,13690 ,12075.437698 ,6120 ,1091 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,2 ,1 ,1 ,0 ,0 ,1 ,1 ,70 ,-2 ,1 ,0 ,0 ,20 ,2 ,3 ,0 ,0 ,2 ,1 ,1 ,3 ,2
119 ,13705 ,11559.20211 ,6049 ,1110 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,2 ,1 ,1 ,0 ,1 ,0 ,1 ,77 ,-2 ,0 ,1 ,0 ,30 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,2
116 ,13731 ,12017.216328 ,5483 ,850 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,6 ,1 ,5 ,2 ,1 ,2 ,1 ,0 ,1 ,1 ,72 ,-2 ,6 ,1 ,1 ,50 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,2
116 ,13740 ,34411.134732 ,6254 ,639 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,0 ,1 ,4 ,1 ,4 ,3 ,0 ,0 ,1 ,0 ,0 ,2 ,68 ,1 ,4 ,0 ,1 ,50 ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,2
114 ,13777 ,16951.126011 ,6665 ,540 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,1 ,0 ,1 ,0 ,1 ,1 ,1 ,78 ,-2 ,1 ,0 ,0 ,30 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,2 ,3
117 ,13800 ,10919.528622 ,6320 ,855 ,1 ,10 ,0 ,-2 ,0 ,-2 ,12 ,2 ,1 ,1 ,1 ,0 ,1 ,5 ,5 ,3 ,0 ,1 ,1 ,0 ,1 ,78 ,-2 ,6 ,0 ,0 ,60 ,1 ,4 ,1 ,1 ,2 ,1 ,1 ,3 ,3
114 ,13857 ,21037.562848 ,6320 ,787 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,1 ,0 ,0 ,2 ,72 ,1 ,2 ,0 ,1 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,2 ,3
117 ,13923 ,15142.193014 ,8015 ,654 ,2 ,20 ,0 ,-2 ,0 ,-2 ,15 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,5 ,4 ,2 ,2 ,0 ,1 ,1 ,65 ,-2 ,0 ,0 ,0 ,30 ,2 ,4 ,0 ,0 ,2 ,1 ,1 ,3 ,3
123 ,13933 ,26065.78627 ,5384 ,1062 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,-2 ,1 ,75 ,-2 ,1 ,0 ,1 ,20 ,2 ,3 ,0 ,-2 ,2 ,1 ,2 ,1 ,3
132 ,13953 ,22145.300476 ,6397 ,803 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,4 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,-2 ,2 ,74 ,2 ,1 ,0 ,0 ,30 ,2 ,3 ,0 ,-2 ,2 ,1 ,2 ,4 ,3
117 ,13959 ,14811.285654 ,8707 ,475 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,1 ,3 ,1 ,3 ,3 ,2 ,0 ,0 ,0 ,1 ,1 ,70 ,-2 ,1 ,0 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
132 ,13998 ,15607.248594 ,6691 ,696 ,2 ,-2 ,0 ,-2 ,1 ,5 ,1 ,1 ,0 ,0 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,0 ,0 ,-2 ,1 ,73 ,-2 ,0 ,0 ,0 ,30 ,1 ,4 ,0 ,-2 ,2 ,1 ,2 ,4 ,3
111 ,14086 ,24813.901575 ,6262 ,958 ,2 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,0 ,1 ,3 ,1 ,3 ,2 ,0 ,1 ,1 ,1 ,1 ,1 ,72 ,-2 ,3 ,0 ,0 ,20 ,2 ,4 ,0 ,0 ,2 ,1 ,1 ,1 ,3
111 ,14228 ,16085.09205 ,6218 ,1064 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,5 ,1 ,1 ,1 ,1 ,1 ,1 ,68 ,-2 ,7 ,0 ,1 ,50 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,1 ,3
117 ,14243 ,18618.521515 ,5821 ,1192 ,1 ,20 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,3 ,1 ,1 ,1 ,0 ,1 ,2 ,72 ,4 ,2 ,0 ,1 ,42 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
123 ,14259 ,12164.489643 ,4703 ,1391 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,2 ,1 ,2 ,1 ,-2 ,1 ,75 ,-2 ,3 ,1 ,0 ,30 ,3 ,3 ,0 ,-2 ,2 ,1 ,2 ,1 ,3
117 ,14452 ,11405.666182 ,4988 ,1402 ,1 ,40 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,4 ,2 ,1 ,1 ,0 ,1 ,1 ,78 ,-2 ,6 ,1 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
120 ,14464 ,18288.898266 ,4504 ,1412 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,12 ,1 ,12 ,5 ,1 ,1 ,1 ,0 ,1 ,1 ,76 ,-2 ,5 ,1 ,0 ,30 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,3
117 ,14471 ,22965.088109 ,6707 ,579 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,68 ,-2 ,1 ,0 ,0 ,42 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
123 ,14489 ,25874.596141 ,5945 ,1084 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,0 ,0 ,-2 ,1 ,68 ,-2 ,0 ,0 ,0 ,41 ,2 ,4 ,0 ,-2 ,2 ,1 ,2 ,1 ,3
117 ,14495 ,14649.324362 ,8616 ,488 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,6 ,3 ,0 ,1 ,1 ,0 ,3 ,75 ,1 ,3 ,0 ,0 ,41 ,2 ,4 ,1 ,1 ,2 ,1 ,1 ,3 ,3
117 ,14499 ,11431.716192 ,9050 ,473 ,2 ,20 ,0 ,-2 ,0 ,-2 ,4 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,3 ,1 ,1 ,0 ,0 ,1 ,1 ,60 ,-2 ,1 ,0 ,0 ,10 ,3 ,3 ,0 ,0 ,2 ,1 ,1 ,3 ,3
117 ,14505 ,16074.872707 ,6584 ,651 ,1 ,20 ,1 ,1 ,2 ,1 ,-2 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,0 ,0 ,1 ,1 ,1 ,1 ,72 ,-2 ,1 ,0 ,1 ,50 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
120 ,14507 ,10393.837269 ,6443 ,1002 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,3 ,1 ,1 ,1 ,1 ,0 ,1 ,74 ,-2 ,2 ,1 ,0 ,41 ,3 ,2 ,0 ,1 ,2 ,1 ,1 ,4 ,3
129 ,14519 ,20026.971527 ,6565 ,969 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,2 ,1 ,3 ,1 ,1 ,0 ,0 ,1 ,-2 ,1 ,72 ,-2 ,1 ,0 ,1 ,10 ,2 ,4 ,0 ,-2 ,2 ,1 ,2 ,3 ,3
123 ,14525 ,46356.83647 ,7555 ,522 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,-2 ,-2 ,-2 ,1 ,0 ,0 ,41 ,2 ,3 ,0 ,-2 ,2 ,1 ,2 ,1 ,3
117 ,14613 ,21012.330388 ,5407 ,1042 ,1 ,20 ,1 ,5 ,2 ,5 ,-2 ,0 ,1 ,1 ,0 ,-2 ,1 ,2 ,5 ,2 ,2 ,1 ,0 ,1 ,1 ,68 ,-2 ,3 ,0 ,0 ,42 ,1 ,3 ,2 ,0 ,2 ,1 ,1 ,3 ,3
117 ,14706 ,19244.376497 ,4634 ,1419 ,1 ,20 ,1 ,5 ,2 ,5 ,5 ,1 ,1 ,1 ,1 ,7 ,1 ,14 ,4 ,2 ,2 ,1 ,1 ,1 ,1 ,68 ,-2 ,4 ,0 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
114 ,14744 ,29147.125555 ,6088 ,958 ,1 ,40 ,0 ,-2 ,0 ,-2 ,4 ,2 ,1 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,0 ,1 ,0 ,1 ,1 ,68 ,-2 ,4 ,1 ,0 ,50 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,2 ,3
120 ,14781 ,18321.187673 ,6989 ,424 ,1 ,31 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,7 ,0 ,-2 ,1 ,2 ,1 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,3 ,1 ,0 ,30 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,3
117 ,14867 ,19808.056034 ,4626 ,1316 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,5 ,1 ,1 ,0 ,0 ,0 ,2 ,60 ,5 ,5 ,0 ,1 ,41 ,1 ,4 ,0 ,0 ,2 ,1 ,1 ,3 ,3
117 ,14882 ,17881.497981 ,4820 ,1376 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,2 ,0 ,0 ,1 ,0 ,1 ,1 ,72 ,-2 ,1 ,0 ,0 ,30 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,14901 ,18288.898266 ,4579 ,1387 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,10 ,1 ,10 ,2 ,1 ,2 ,1 ,0 ,1 ,1 ,74 ,-2 ,3 ,0 ,1 ,30 ,1 ,4 ,0 ,0 ,2 ,1 ,1 ,3 ,3
117 ,14911 ,22924.768978 ,6854 ,617 ,1 ,20 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,1 ,3 ,2 ,1 ,0 ,1 ,1 ,65 ,-2 ,0 ,0 ,1 ,60 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
120 ,14960 ,13077.156093 ,6284 ,806 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,4 ,1 ,4 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,70 ,-2 ,0 ,0 ,0 ,30 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,4 ,3
117 ,15022 ,22938.788254 ,6183 ,814 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,5 ,3 ,1 ,2 ,0 ,1 ,1 ,1 ,72 ,-2 ,2 ,1 ,0 ,30 ,1 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
120 ,15033 ,20872.919862 ,6821 ,633 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,1 ,1 ,0 ,1 ,14 ,1 ,14 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,80 ,-2 ,0 ,1 ,0 ,50 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,3
117 ,15089 ,13976.069223 ,6300 ,736 ,1 ,20 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,2 ,0 ,1 ,0 ,1 ,-2 ,-2 ,-2 ,1 ,1 ,0 ,42 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,15129 ,22923.894045 ,7315 ,715 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,7 ,1 ,7 ,4 ,0 ,0 ,0 ,0 ,1 ,2 ,80 ,2 ,0 ,0 ,0 ,41 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,15131 ,26369.816497 ,5976 ,1057 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,2 ,1 ,0 ,1 ,3 ,1 ,3 ,3 ,0 ,0 ,1 ,1 ,0 ,1 ,76 ,-2 ,1 ,1 ,0 ,42 ,3 ,2 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,15136 ,16011.715335 ,6203 ,801 ,1 ,20 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,4 ,1 ,4 ,2 ,2 ,4 ,1 ,0 ,1 ,3 ,74 ,1 ,3 ,0 ,0 ,50 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
129 ,15185 ,27729.967028 ,6367 ,762 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,0 ,-2 ,0 ,-2 ,1 ,2 ,0 ,0 ,0 ,-2 ,2 ,73 ,1 ,0 ,0 ,0 ,20 ,2 ,2 ,0 ,-2 ,2 ,1 ,2 ,3 ,3
117 ,15188 ,24307.001362 ,6168 ,824 ,1 ,10 ,0 ,-2 ,0 ,-2 ,5 ,2 ,1 ,1 ,1 ,2 ,1 ,3 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,70 ,-2 ,0 ,1 ,0 ,30 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
129 ,15211 ,16819.684757 ,6363 ,803 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,2 ,1 ,0 ,1 ,0 ,-2 ,1 ,69 ,-2 ,0 ,0 ,0 ,10 ,2 ,4 ,0 ,-2 ,2 ,1 ,2 ,3 ,3
141 ,15217 ,9741.3156986 ,8618 ,502 ,1 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,0 ,1 ,7 ,1 ,7 ,2 ,1 ,1 ,1 ,0 ,-2 ,2 ,75 ,1 ,3 ,0 ,-2 ,41 ,3 ,2 ,0 ,-2 ,2 ,1 ,3 ,3 ,3
111 ,15277 ,17917.650976 ,5481 ,1022 ,1 ,10 ,0 ,-2 ,0 ,-2 ,1 ,1 ,0 ,1 ,1 ,2 ,1 ,7 ,2 ,1 ,1 ,1 ,0 ,1 ,1 ,72 ,-2 ,3 ,0 ,0 ,42 ,2 ,3 ,0 ,0 ,2 ,1 ,1 ,1 ,3
123 ,15283 ,29740.273347 ,6925 ,626 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,1 ,2 ,0 ,1 ,0 ,-2 ,2 ,70 ,1 ,5 ,0 ,1 ,42 ,2 ,3 ,1 ,-2 ,2 ,1 ,2 ,1 ,3
120 ,15343 ,17377.332359 ,7092 ,508 ,1 ,31 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,2 ,3 ,2 ,0 ,1 ,1 ,1 ,1 ,79 ,-2 ,3 ,1 ,0 ,41 ,2 ,3 ,2 ,1 ,2 ,1 ,1 ,4 ,3
129 ,15405 ,11957.802782 ,6971 ,902 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,3 ,4 ,3 ,4 ,1 ,-2 ,1 ,72 ,-2 ,0 ,0 ,0 ,20 ,2 ,4 ,0 ,-2 ,2 ,1 ,2 ,3 ,3
129 ,15410 ,48288.733317 ,6371 ,802 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,3 ,2 ,2 ,0 ,0 ,-2 ,1 ,65 ,-2 ,0 ,0 ,0 ,20 ,1 ,4 ,0 ,-2 ,2 ,1 ,2 ,3 ,3
120 ,15435 ,21426.596677 ,6363 ,764 ,1 ,10 ,0 ,-2 ,0 ,-2 ,0 ,2 ,1 ,1 ,1 ,5 ,1 ,5 ,1 ,2 ,0 ,1 ,1 ,0 ,1 ,73 ,-2 ,3 ,1 ,0 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,4 ,3
117 ,15441 ,14984.1534 ,6056 ,899 ,1 ,31 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,4 ,1 ,2 ,1 ,1 ,1 ,1 ,74 ,-2 ,5 ,1 ,1 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,15546 ,16806.729183 ,7531 ,527 ,1 ,20 ,1 ,5 ,1 ,5 ,-2 ,0 ,1 ,0 ,1 ,5 ,1 ,5 ,2 ,1 ,0 ,1 ,0 ,1 ,2 ,65 ,2 ,3 ,1 ,0 ,41 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
132 ,15595 ,47675.170798 ,6235 ,911 ,2 ,-2 ,0 ,-2 ,0 ,-2 ,1 ,1 ,1 ,0 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,0 ,0 ,-2 ,1 ,60 ,-2 ,1 ,0 ,0 ,30 ,2 ,4 ,1 ,-2 ,2 ,1 ,2 ,4 ,3
111 ,15616 ,7835.0467915 ,8209 ,626 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,69 ,-2 ,1 ,0 ,0 ,20 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,1 ,3
117 ,15620 ,29371.573317 ,4559 ,1391 ,1 ,10 ,0 ,-2 ,0 ,-2 ,4 ,1 ,1 ,1 ,1 ,7 ,1 ,5 ,2 ,1 ,0 ,1 ,1 ,1 ,1 ,77 ,-2 ,1 ,0 ,1 ,41 ,2 ,3 ,0 ,1 ,2 ,1 ,1 ,3 ,3
117 ,15635 ,13481.454356 ,5471 ,860 ,1 ,10 ,0 ,-2 ,2 ,5 ,2 ,1 ,1 ,1 ,1 ,6 ,1 ,6 ,2 ,2 ,0 ,1 ,0 ,1 ,1 ,65 ,-2 ,4 ,0 ,1 ,30 ,2 ,4 ,0 ,0 ,2 ,1 ,1 ,3 ,3
117 ,15655 ,19114.481387 ,6893 ,458 ,1 ,10 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,4 ,0 ,1 ,1 ,0 ,1 ,1 ,75 ,-2 ,4 ,1 ,0 ,41 ,2 ,4 ,0 ,1 ,2 ,1 ,1 ,3 ,3
120 ,10025 ,16565.804938 ,6482 ,700 ,1 ,20 ,0 ,-2 ,0 ,-2 ,2 ,1 ,1 ,1 ,1 ,14 ,1 ,14 ,1 ,1 ,4 ,1 ,0 ,1 ,1 ,74 ,-2 ,0 ,0 ,1 ,42 ,1 ,4 ,0 ,1 ,2 ,1 ,1 ,4 ,3
114 ,10054 ,18596.085868 ,5360 ,955 ,1 ,10 ,0 ,-2 ,0 ,-2 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,3 ,2 ,2 ,0 ,1 ,0 ,0 ,1 ,72 ,-2 ,3 ,0 ,0 ,30 ,2 ,4 ,0 ,0 ,2 ,1 ,1 ,2 ,3
