"pool","doeid","nweight","hdd30yr","cdd30yr","kownrent","condcoop","naptflrs","stories","stoven","stovenfuel","stove","stovefuel","oven","ovenfuel","ovenuse","outgrill","dishwash","cwasher","washload","dryer","dryruse","tvcolor","computer","numpc","pcprint","moisture","prkgplc1","prkgplc2","cooltype","tempniteac","numberac","numcfan","notmoist","highceil","windows","adqinsul","drafty","swim"
9,9066,13153375,6383,588,1,-2,-2,20,1,2,0,-2,0,-2,6,0,0,1,2,1,3,0,1,1,1,0,1,-2,-2,-2,-2,1,1,1,60,1,4,0
9,9910,15804710,5402,829,1,-2,-2,10,0,-2,1,5,1,5,4,1,1,1,3,1,1,6,1,3,1,0,1,-2,1,-2,-2,5,1,0,41,1,3,2
9,10659,17342265,5616,776,1,-2,-2,10,1,5,0,-2,0,-2,4,0,0,1,3,1,2,2,1,2,1,0,1,-2,-2,-2,-2,1,1,0,30,1,3,0
9,10931,5629099,6948,389,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,2,1,1,7,1,1,1,1,1,-2,1,-2,-2,7,1,1,60,1,4,1
9,11100,5639386,7328,433,1,-2,-2,20,1,5,0,-2,0,-2,3,0,0,1,3,1,1,2,1,1,1,1,1,-2,-2,-2,-2,2,1,0,50,2,4,0
9,11416,10878438,6266,620,1,-2,-2,10,1,2,0,-2,0,-2,5,0,0,1,2,1,1,2,1,2,0,0,0,0,-2,-2,-2,1,0,0,30,3,2,0
9,11771,15623272,5545,790,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,1,1,2,1,0,0,1,2,-2,2,0,1,0,41,3,3,0
9,11983,5629099,7266,370,1,-2,-2,40,1,2,0,-2,0,-2,5,1,1,1,2,0,-2,2,1,2,1,0,1,-2,-2,-2,-2,2,1,0,42,1,4,1
10,1185,11174228,8167,284,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,3,1,1,4,1,5,1,0,0,1,-2,-2,-2,1,0,1,41,1,4,0
10,1560,14865060,6955,396,1,-2,-2,20,1,2,0,-2,0,-2,4,1,1,1,2,0,-2,2,1,1,1,0,1,-2,-2,-2,-2,0,0,0,42,1,4,0
10,2132,7955395,7448,428,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,1,3,1,0,0,0,2,-2,2,2,1,0,41,1,4,0
10,2520,17351450,5997,530,1,-2,-2,10,1,5,0,-2,0,-2,1,1,0,0,-2,0,-2,1,0,0,-2,0,0,0,-2,-2,-2,0,0,0,41,3,3,0
10,3286,11174231,8399,243,1,-2,-2,20,1,2,0,-2,0,-2,2,1,0,1,3,1,2,2,1,2,1,1,1,-2,-2,-2,-2,0,0,0,42,3,3,0
10,4157,16272047,5955,650,1,-2,-2,20,1,2,0,-2,0,-2,3,1,1,1,4,1,1,2,1,1,1,0,0,0,2,-2,6,0,0,1,60,3,2,2
10,5167,4088051,6598,454,1,-2,-2,20,1,1,0,-2,0,-2,4,1,1,1,3,1,2,3,1,4,2,1,1,-2,2,-2,2,2,1,0,42,1,3,0
10,7411,5629099,7151,377,2,-2,-2,10,1,5,0,-2,0,-2,2,0,1,1,3,1,1,3,0,0,-2,1,0,0,-2,-2,-2,0,0,0,41,3,1,0
10,7788,18062417,5681,802,1,-2,-2,20,1,5,0,-2,0,-2,4,1,0,0,-2,1,3,2,1,2,1,0,0,0,2,-2,3,1,0,0,60,2,3,0
10,8297,7834500,6075,705,2,-2,-2,20,1,5,0,-2,0,-2,5,0,0,0,-2,0,-2,5,1,5,0,1,0,0,-2,-2,-2,0,0,0,41,2,3,0
10,8588,7252893,6165,682,1,-2,-2,20,1,5,0,-2,0,-2,4,0,1,1,2,1,1,3,1,2,2,0,1,-2,2,-2,3,0,0,0,41,3,3,2
10,8638,7834500,7440,415,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,5,1,1,4,1,1,1,0,0,1,-2,-2,-2,4,0,1,42,2,4,2
10,11743,8159841,7227,339,3,-2,-2,10,1,2,0,-2,0,-2,4,1,0,1,2,1,1,3,0,0,-2,0,0,0,2,-2,2,3,0,0,30,3,2,2
11,364,3958315,7435,316,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,3,1,1,3,1,2,2,0,0,0,2,-2,2,2,1,0,30,1,4,2
11,473,12606002,6273,589,1,-2,-2,20,1,1,0,-2,0,-2,5,1,1,1,3,1,1,3,1,1,1,0,0,0,2,-2,2,4,0,0,41,2,1,0
11,1033,6246340,6751,521,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,5,1,5,3,0,1,-2,2,-2,7,9,1,0,42,1,4,0
11,1896,10878439,7670,369,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,4,1,1,1,1,1,-2,1,-2,-2,2,1,0,50,1,3,0
11,2238,5629100,6598,539,1,-2,-2,20,2,5,0,-2,0,-2,4,1,1,1,3,1,1,3,1,2,1,0,1,-2,2,-2,2,2,1,1,50,1,4,1
11,2383,11638257,8461,231,1,-2,-2,20,2,2,0,-2,0,-2,4,1,0,1,5,1,1,3,1,2,2,1,0,0,2,-2,3,1,0,0,41,2,2,0
11,3038,7834503,6573,550,1,-2,-2,20,0,-2,1,5,1,5,3,0,1,1,3,1,2,4,1,2,1,0,0,0,2,-2,3,1,0,0,42,3,3,2
11,3246,6872645,6301,702,1,-2,-2,20,1,1,0,-2,0,-2,4,1,1,1,3,1,1,4,1,5,1,0,1,-2,2,-2,2,1,0,0,41,2,4,2
11,3248,4133556,7558,382,1,-2,-2,10,1,5,0,-2,0,-2,4,0,1,1,3,1,1,1,1,1,0,0,1,-2,2,-2,1,0,1,0,41,2,3,0
11,3928,5629099,7121,357,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,3,1,3,1,0,1,-2,2,-2,2,1,1,0,60,2,3,2
11,4075,21693373,5393,831,1,-2,-2,10,1,2,0,-2,0,-2,5,1,1,1,3,1,1,4,1,1,1,1,1,-2,1,-2,-2,3,0,0,41,1,4,2
11,4094,16272049,6084,617,2,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,4,1,2,5,1,4,1,0,0,1,2,-2,2,1,0,0,50,3,3,0
11,5426,7834501,7621,379,1,-2,-2,20,1,2,0,-2,0,-2,4,1,0,1,5,1,1,2,1,1,1,1,0,0,2,-2,2,1,1,0,42,2,3,0
11,6356,7834500,6242,664,1,-2,-2,20,1,2,0,-2,0,-2,4,1,1,1,5,1,1,6,1,1,1,0,0,1,2,-2,5,2,0,0,42,2,3,2
11,7855,15623271,5812,685,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,2,2,1,3,2,1,0,1,1,74,-2,4,1,1,42,2,3,2
11,8134,7816170,7358,355,1,-2,-2,10,1,5,0,-2,0,-2,2,0,1,1,3,1,1,2,1,1,0,0,0,0,-2,-2,-2,2,0,1,41,3,3,1
11,8181,5629099,7207,339,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,2,2,1,1,1,1,0,1,2,-2,1,2,0,0,42,2,2,0
11,9422,5639385,8792,263,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,3,1,1,1,1,1,-2,-2,-2,-2,2,1,0,50,1,3,1
11,9459,5414539,9025,224,1,-2,-2,10,1,5,0,-2,0,-2,5,1,1,1,3,1,1,3,1,1,1,0,0,1,-2,-2,-2,0,0,0,10,1,3,2
11,9720,5414539,6776,496,1,-2,-2,10,1,2,0,-2,0,-2,4,1,1,1,2,1,3,3,1,2,2,1,0,1,2,-2,2,1,1,0,41,1,4,0
11,9835,11734527,6034,636,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,4,1,1,4,1,3,1,1,0,1,2,-2,2,0,1,0,50,1,4,0
11,9918,11482277,6240,578,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,3,1,1,3,1,1,1,0,1,-2,1,75,-2,2,1,1,30,2,4,0
11,10131,3912874,7633,276,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,3,1,1,1,0,0,0,2,-2,2,6,0,0,41,1,4,2
11,10234,16272049,5871,671,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,4,1,2,3,1,3,3,0,0,0,3,-2,1,5,0,1,50,2,2,1
11,10263,5639385,8849,254,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,4,1,1,3,1,2,1,1,0,1,-2,-2,-2,7,0,0,41,2,4,0
11,10283,8159841,6485,570,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,2,1,1,4,1,2,1,0,0,0,2,-2,2,2,0,0,42,1,4,0
11,10295,5639386,8972,227,1,-2,-2,10,1,2,0,-2,0,-2,6,1,1,1,3,1,2,2,1,2,1,1,0,0,2,-2,3,0,0,0,50,1,4,0
11,10978,5862855,8104,247,1,-2,-2,31,0,-2,1,2,1,5,5,1,1,1,3,1,2,2,1,3,1,0,0,1,2,-2,2,0,1,0,42,1,4,0
11,11229,4257813,6496,477,1,-2,-2,10,1,5,0,-2,0,-2,4,1,0,1,2,1,1,2,1,1,1,0,0,1,2,-2,1,0,1,0,41,1,4,0
11,11423,16272047,5966,647,1,-2,-2,20,0,-2,1,5,1,5,4,1,1,1,3,1,3,1,1,3,2,0,1,-2,1,-2,-2,0,1,0,50,2,2,0
11,11462,5629099,7957,275,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,1,4,0,0,1,-2,2,-2,2,5,1,0,50,1,4,2
11,11711,11174228,8604,219,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,2,1,1,0,0,1,-2,-2,-2,-2,2,0,0,41,2,3,0
11,11741,7097242,5638,748,2,-2,-2,20,1,2,0,-2,0,-2,3,1,1,1,3,1,2,2,1,1,1,0,0,0,-2,-2,-2,0,0,0,60,3,3,0
11,11885,7955395,7749,368,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,4,1,1,5,1,2,1,0,0,0,2,-2,2,2,0,0,42,1,4,2
11,12037,13153375,6513,557,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,2,1,1,3,1,3,1,0,0,0,1,-2,-2,2,0,0,42,1,3,0
12,672,4286301,6545,517,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,1,3,1,0,1,-2,2,-2,3,0,1,0,41,1,4,0
12,749,14293969,5327,903,1,-2,-2,20,0,-2,1,1,2,5,4,1,1,1,4,1,2,4,1,2,1,0,1,-2,1,77,-2,7,0,0,50,2,3,2
12,1365,4088051,6678,436,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,4,1,1,5,1,2,1,0,1,-2,1,-2,-2,4,0,1,60,2,3,0
12,1496,7955394,6558,594,1,-2,-2,20,1,1,0,-2,0,-2,4,0,1,1,3,1,2,1,1,1,1,1,0,0,2,-2,1,3,0,0,60,2,3,0
12,1518,5414539,8999,228,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,1,3,1,0,1,-2,2,-2,1,2,0,0,41,2,4,0
12,2335,5639385,7022,382,1,-2,-2,20,0,-2,1,5,2,5,3,1,1,1,2,1,1,2,1,1,1,0,1,-2,-2,-2,-2,0,1,0,50,1,4,0
12,2348,5629100,6553,549,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,3,1,0,1,-2,2,-2,5,4,1,0,42,2,3,1
12,2481,6477454,6381,540,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,3,1,5,1,1,1,-2,1,72,-2,2,0,1,50,1,3,1
12,2507,24080233,5516,847,1,-2,-2,20,0,-2,1,2,2,5,4,1,1,1,3,1,1,2,1,3,2,1,1,-2,1,77,-2,5,1,1,60,1,3,0
12,2975,5862855,7297,320,1,-2,-2,20,2,2,0,-2,0,-2,3,1,1,1,3,1,2,4,1,5,1,0,0,0,2,-2,3,0,0,1,50,3,2,0
12,3158,8518843,6884,408,1,-2,-2,20,0,-2,1,5,1,5,6,1,1,1,4,1,2,5,1,4,1,1,1,-2,2,-2,3,5,0,0,10,2,4,0
12,4307,5629099,7294,368,1,-2,-2,20,2,2,0,-2,0,-2,4,1,1,1,3,1,1,3,1,3,2,1,1,-2,2,-2,3,1,1,0,50,1,4,0
12,4345,12606002,6139,621,1,-2,-2,20,1,5,0,-2,0,-2,4,0,0,1,3,1,2,2,1,3,3,0,0,1,2,-2,1,4,1,0,41,3,3,0
12,4377,6477454,6277,565,1,-2,-2,20,1,5,0,-2,0,-2,3,0,1,1,5,1,1,4,1,2,0,1,0,0,2,-2,2,0,0,0,41,1,4,0
12,4580,5414540,7500,397,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,1,1,1,1,0,1,-2,2,-2,1,4,1,0,50,3,3,0
12,5763,4197340,6435,653,1,-2,-2,10,1,1,0,-2,0,-2,4,1,1,1,5,1,1,3,1,4,2,0,0,0,1,-2,-2,4,1,0,42,2,4,0
12,5781,5334307,6636,472,1,-2,-2,10,0,-2,1,1,2,5,3,1,1,1,3,1,1,4,1,1,1,0,1,-2,1,75,-2,5,0,1,50,1,4,2
12,6151,15804707,5927,657,1,-2,-2,20,0,-2,1,5,1,5,4,1,1,1,3,1,1,2,1,1,1,1,1,-2,1,75,-2,3,0,1,42,1,3,0
12,6726,5629099,7062,369,1,-2,-2,20,1,2,0,-2,1,5,2,1,1,1,2,1,1,4,1,3,2,1,1,-2,2,-2,6,7,1,0,60,1,4,2
12,6800,13153375,6319,603,1,-2,-2,20,1,5,0,-2,1,5,3,1,1,1,2,1,1,3,1,1,1,1,1,-2,1,72,-2,1,0,1,60,1,4,1
12,6877,11638258,9415,154,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,4,1,1,8,1,4,0,1,1,-2,2,-2,1,8,0,0,60,1,3,0
12,6932,17351453,6367,566,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,2,3,1,1,1,0,0,0,1,78,-2,1,0,0,41,1,4,0
12,7110,5414539,6775,434,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,2,1,2,2,1,2,1,0,1,-2,-2,-2,-2,2,1,1,50,2,4,0
12,7167,6477454,6225,577,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,1,1,2,1,0,0,0,1,-2,-2,4,0,0,50,1,4,0
12,7304,3912874,7499,303,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,1,6,1,4,2,0,1,-2,2,-2,3,1,0,1,50,2,1,3
12,7503,15623269,5210,1011,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,2,1,1,3,1,1,1,1,1,-2,1,75,-2,1,0,0,41,2,3,0
12,7586,17619198,5998,530,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,3,1,2,4,1,4,1,1,1,-2,1,76,-2,7,1,1,50,2,3,1
12,7655,17342265,5869,711,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,5,1,1,8,1,6,1,0,1,-2,1,70,-2,3,0,1,50,2,3,3
12,7800,11174231,8682,192,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,4,1,1,5,1,4,1,1,0,1,2,-2,2,5,1,0,41,1,3,0
12,8037,11174232,7655,417,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,3,1,1,2,1,1,1,1,1,-2,2,-2,1,2,0,0,41,1,3,2
12,8325,24080233,5434,869,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,4,4,1,1,-2,1,73,-2,2,0,1,60,1,4,0
12,8597,3912874,7405,321,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,2,4,1,1,1,0,0,0,-2,-2,-2,3,1,0,50,1,4,2
12,8968,4197340,6389,664,1,-2,-2,20,1,5,0,-2,0,-2,6,1,1,1,4,1,1,2,1,2,1,1,0,0,2,-2,2,0,1,0,50,2,4,0
12,9046,5862855,7245,379,1,-2,-2,20,2,21,0,-2,0,-2,2,0,1,1,3,1,2,0,1,3,1,0,0,0,-2,-2,-2,0,0,1,50,1,4,0
12,9177,15804709,6022,633,1,-2,-2,10,1,2,0,-2,0,-2,4,1,1,1,3,1,1,2,1,2,1,0,1,-2,-2,-2,-2,3,1,0,41,1,4,0
12,9313,16272046,5450,931,1,-2,-2,20,2,5,0,-2,0,-2,4,1,1,1,3,1,1,3,1,3,1,1,1,-2,-2,-2,-2,3,1,0,41,2,2,3
12,9339,7925487,6882,448,1,-2,-2,10,1,5,0,-2,0,-2,4,0,0,1,3,1,1,3,1,4,1,0,1,-2,1,79,-2,2,1,1,50,1,4,2
12,9356,7925489,6174,681,2,-2,-2,20,1,5,0,-2,0,-2,1,1,0,0,-2,0,-2,4,1,1,1,0,0,0,-2,-2,-2,0,1,0,41,2,2,0
12,9488,5234819,6001,685,2,2,-2,10,1,5,0,-2,0,-2,5,0,0,0,-2,0,-2,1,1,2,0,1,0,0,2,-2,1,0,0,0,30,2,4,0
12,9863,3912874,7545,294,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,5,1,3,1,1,0,0,2,-2,6,4,0,0,41,1,3,0
12,10067,7955397,7488,405,1,-2,-2,20,1,1,0,-2,0,-2,6,1,1,1,3,1,1,1,1,4,2,0,1,-2,1,-2,-2,6,0,1,60,1,3,1
12,10670,7835623,5644,890,1,-2,-2,20,0,-2,1,5,1,5,4,1,1,1,2,1,1,3,1,3,2,0,1,-2,1,71,-2,2,0,1,50,1,4,0
12,10868,24080233,5309,903,1,-2,-2,20,0,-2,1,2,2,5,4,1,1,1,4,1,1,8,1,4,1,0,1,-2,1,70,-2,7,0,1,60,2,3,1
12,11102,7834500,6103,698,1,-2,-2,20,1,5,1,5,1,5,3,1,1,1,4,1,2,5,1,2,1,0,0,1,2,-2,3,4,0,0,50,1,3,0
12,11213,7518248,7499,398,1,-2,-2,20,0,-2,1,2,1,5,4,1,1,1,3,1,1,3,1,2,1,0,1,-2,2,-2,2,5,1,1,42,2,3,1
12,11430,5253245,6963,399,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,4,1,1,2,1,3,1,1,0,1,2,-2,2,5,1,1,60,3,3,2
12,11458,4133556,7596,262,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,2,2,1,1,1,1,0,0,-2,-2,-2,3,0,0,42,1,4,0
12,11892,4197340,6709,589,1,-2,-2,20,1,1,0,-2,0,-2,3,1,1,1,4,1,1,2,1,3,1,1,0,0,1,68,-2,0,0,1,50,2,3,0
12,12033,4286301,6087,630,1,-2,-2,20,0,-2,1,2,1,5,3,1,1,1,3,1,1,5,1,4,4,0,1,-2,2,-2,4,1,1,0,50,2,4,0
12,12062,8159842,7217,341,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,4,1,1,5,1,2,1,0,0,0,-2,-2,-2,1,1,0,50,1,4,0
13,3492,1853881,5988,577,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,1,0,0,0,30,1,4,0
13,6176,8161179,7176,463,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,1,0,30,3,4,0
13,8910,8161178,9030,223,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,1,4,0
14,3525,11148225,5780,741,2,-2,1,-2,1,5,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,2,1,0,-2,-2,2,-2,1,1,0,0,60,1,4,0
14,10624,78862997,5531,794,2,-2,1,-2,1,5,0,-2,0,-2,3,1,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,2,2,0,0,30,3,3,0
16,1909,14972061,6421,591,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,41,2,3,0
16,2717,12909106,8023,255,1,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,2,1,2,1,0,-2,-2,-2,-2,-2,0,0,0,41,2,3,0
16,2961,8171472,6430,623,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,1,2,0,0,-2,0,-2,-2,1,71,-2,0,0,0,20,2,3,0
17,10311,8171472,6602,583,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,4,1,1,2,1,2,1,1,-2,-2,1,-2,-2,0,0,0,20,2,3,0
19,728,8140751,6647,573,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,2,2,1,2,1,0,-2,-2,1,65,-2,0,0,1,42,2,4,0
19,4582,16233982,5234,857,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,65,-2,0,0,0,10,1,4,0
19,9439,8983358,7122,361,2,-2,1,-2,1,1,0,-2,0,-2,4,1,0,1,3,1,1,2,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,3,2,0
19,11026,8171472,6129,692,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,4,1,1,2,0,0,-2,1,-2,-2,1,-2,-2,0,0,0,20,1,3,0
20,1171,4687525,6755,522,1,-2,2,-2,1,5,0,-2,0,-2,3,1,1,1,2,1,1,5,1,1,1,1,-2,-2,2,-2,2,2,0,0,50,2,4,0
20,2783,8171472,6481,611,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,4,1,3,2,0,-2,-2,1,-2,-2,0,0,1,20,3,3,0
20,6582,9121977,7820,354,2,-2,2,-2,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,1,1,0,-2,-2,1,72,-2,2,0,0,41,2,3,0
21,4410,8171472,6577,589,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,0,-2,0,-2,3,1,2,0,1,-2,-2,1,70,-2,0,0,0,30,2,3,0
22,5301,8620727,7049,489,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,1,2,1,1,2,1,1,0,0,-2,-2,2,-2,1,0,0,0,30,3,1,0
22,11191,8983357,6754,438,2,-2,2,-2,1,2,0,-2,0,-2,3,1,0,0,-2,0,-2,4,1,1,1,0,-2,-2,2,-2,1,0,0,0,41,3,3,0
23,1575,4739703,7407,413,1,-2,1,-2,1,5,0,-2,0,-2,5,1,1,1,2,1,2,3,1,1,1,0,-2,-2,1,-2,-2,1,1,1,41,2,3,0
23,9097,6454552,6995,385,2,-2,2,-2,1,5,0,-2,0,-2,4,1,1,1,4,1,1,4,1,5,1,0,-2,-2,2,-2,4,0,1,0,41,2,2,0
24,7597,4990687,6539,564,2,-2,1,-2,1,5,0,-2,0,-2,1,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,2,0,1,41,2,4,0
24,8918,8262043,5901,711,1,1,1,-2,1,5,0,-2,0,-2,4,0,1,1,3,1,1,1,1,2,1,1,-2,-2,1,65,-2,2,0,0,20,3,1,0
25,300,17792748,5295,840,2,-2,-2,10,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,0,0,-2,0,0,0,1,-2,-2,0,0,-2,30,1,4,0
25,3133,8299699,7454,333,1,-2,-2,10,1,2,0,-2,0,-2,3,1,0,1,2,0,-2,1,0,0,-2,1,0,0,-2,-2,-2,0,0,-2,41,3,2,0
25,7842,9292929,7773,349,1,-2,-2,10,1,5,0,-2,0,-2,0,1,0,1,2,1,1,2,0,0,-2,0,0,1,2,-2,1,2,0,-2,41,3,4,0
25,11135,8299700,7519,399,1,-2,-2,10,1,2,0,-2,0,-2,6,0,0,1,2,1,1,2,0,0,-2,0,0,0,2,-2,2,1,0,-2,41,3,1,0
28,9793,12266049,5443,933,1,-2,-2,10,1,2,0,-2,0,-2,6,0,0,1,2,0,-2,2,1,1,0,0,0,0,1,72,-2,3,0,-2,30,2,3,0
31,481,4419486,6564,547,1,-2,-2,10,1,5,0,-2,0,-2,6,0,0,1,2,1,2,1,0,0,-2,0,0,1,-2,-2,-2,0,0,-2,41,2,3,0
31,1526,18905731,5587,828,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,3,1,1,4,1,3,2,1,0,0,1,76,-2,4,0,-2,41,3,3,0
31,2452,4265636,7761,251,1,-2,-2,10,1,2,0,-2,0,-2,3,1,1,1,1,1,1,2,1,2,1,0,0,0,2,-2,2,0,0,-2,30,2,3,0
31,2753,4251032,9399,158,3,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,3,1,1,3,0,0,-2,0,0,0,2,-2,1,2,0,-2,60,2,3,0
31,2832,5260618,6434,632,2,-2,-2,10,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,1,0,0,0,0,2,-2,2,0,0,-2,41,3,3,0
31,2977,5260618,6532,610,1,-2,-2,10,0,-2,1,1,1,5,4,1,0,0,-2,0,-2,2,0,0,-2,0,0,0,2,-2,1,0,0,-2,41,1,4,0
31,3027,5260618,6426,634,1,-2,-2,10,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,0,0,-2,-2,-2,0,0,-2,42,2,4,0
31,5487,6406407,6663,530,1,-2,-2,10,1,2,0,-2,0,-2,4,0,1,1,3,1,1,3,1,1,1,0,0,1,2,-2,1,1,0,-2,41,3,2,0
31,8082,8773044,8633,201,2,-2,-2,10,1,2,0,-2,0,-2,6,1,0,1,3,1,2,1,1,2,1,0,0,1,-2,-2,-2,0,0,-2,41,3,1,0
31,10201,6150977,7308,441,1,-2,-2,10,1,2,0,-2,0,-2,4,1,1,1,3,1,1,2,1,2,0,1,0,0,2,-2,1,0,0,-2,41,1,4,0
32,879,8845616,6229,588,1,2,-2,10,0,-2,1,2,1,5,3,1,0,1,2,1,1,3,1,1,1,0,0,0,1,-2,-2,2,0,-2,41,3,3,0
34,661,13370889,5276,943,1,-2,-2,10,1,5,0,-2,0,-2,5,0,0,1,2,1,1,3,0,0,-2,0,0,0,1,75,-2,1,0,-2,41,3,1,0
34,2644,6406407,6375,595,1,-2,-2,10,1,2,0,-2,0,-2,3,0,0,1,4,1,1,2,1,1,1,0,0,0,-2,-2,-2,1,0,-2,41,2,2,0
34,9101,6150977,7433,338,2,-2,-2,10,1,2,0,-2,0,-2,4,1,0,1,4,1,2,3,1,1,1,1,0,0,2,-2,2,1,0,-2,42,3,1,0
37,34,6449746,5303,799,1,1,-2,20,1,5,0,-2,0,-2,3,0,1,1,2,1,1,2,1,1,1,0,0,1,1,-2,-2,2,0,0,30,2,4,0
37,157,18204890,5828,804,1,-2,-2,10,1,1,0,-2,0,-2,0,0,0,1,1,1,1,1,1,1,0,0,1,-2,-2,-2,-2,1,1,0,30,1,4,0
37,362,7620191,5916,777,1,-2,-2,10,0,-2,1,5,1,5,0,0,0,0,-2,0,-2,1,0,0,-2,0,0,1,2,-2,2,1,0,0,41,2,3,0
37,440,10922751,5626,606,2,-2,-2,10,1,2,0,-2,0,-2,3,1,0,1,1,1,1,2,1,1,1,0,1,-2,2,-2,1,5,0,0,30,1,4,0
37,513,10673159,4842,1199,1,-2,-2,10,2,1,0,-2,0,-2,0,0,1,1,3,1,1,4,1,1,1,0,0,0,1,76,-2,3,1,0,41,1,4,0
37,1076,21406242,5125,986,1,-2,-2,10,1,1,0,-2,0,-2,6,0,1,1,1,1,1,3,0,0,-2,0,0,1,1,72,-2,1,1,0,41,1,4,0
37,1106,4114661,6244,587,3,-2,-2,20,1,5,0,-2,0,-2,4,0,1,1,1,1,1,1,0,0,-2,1,0,0,2,-2,2,3,0,0,41,1,3,0
